ds,Type,Max_Temp,Min_Temp,Temp_Range,Precipitation,Humidity
1981-07,Historical,29.940645161290323,25.84032258064516,4.100322580645162,18.09774193548387,88.55548387096775
1981-08,Historical,30.29741935483871,25.749354838709678,4.548064516129031,9.977741935483872,88.57806451612903
1981-09,Historical,30.407,25.766666666666666,4.640333333333334,5.95,85.46366666666667
1981-10,Historical,30.31032258064516,23.123870967741937,7.186451612903223,1.685483870967742,75.11354838709677
1981-11,Historical,28.66033333333333,20.146666666666665,8.513666666666666,0.9826666666666666,68.63066666666667
1981-12,Historical,24.896129032258063,15.677096774193549,9.219032258064514,1.9493548387096775,69.11419354838709
1982-01,Historical,26.391935483870967,14.231290322580646,12.16064516129032,0.026129032258064518,57.281290322580645
1982-02,Historical,28.110714285714288,17.086785714285714,11.023928571428574,0.22357142857142856,55.36821428571428
1982-03,Historical,32.395806451612906,20.193225806451615,12.20258064516129,1.3235483870967741,55.24258064516129
1982-04,Historical,31.824666666666666,23.701,8.123666666666665,6.562,74.79966666666665
1982-05,Historical,31.912258064516127,25.263548387096773,6.648709677419355,4.079354838709678,76.5716129032258
1982-06,Historical,30.738333333333333,26.261333333333333,4.477,13.737333333333334,84.86133333333333
1982-07,Historical,30.761935483870968,26.073225806451614,4.688709677419354,7.2054838709677425,86.34032258064516
1982-08,Historical,30.100322580645162,25.906129032258065,4.194193548387098,13.902903225806451,88.39064516129032
1982-09,Historical,30.323666666666668,25.468999999999998,4.85466666666667,6.447,83.528
1982-10,Historical,30.368709677419357,23.749354838709678,6.619354838709679,0.20161290322580644,73.65741935483871
1982-11,Historical,27.812666666666665,19.299333333333333,8.513333333333332,0.558,67.08933333333333
1982-12,Historical,25.678709677419352,14.76032258064516,10.918387096774191,0.004193548387096774,56.523548387096774
1983-01,Historical,25.904838709677417,13.48741935483871,12.417419354838707,0.07516129032258065,52.511935483870964
1983-02,Historical,28.366785714285715,16.48,11.886785714285715,0.6560714285714286,50.44464285714286
1983-03,Historical,31.952903225806452,21.363225806451613,10.589677419354839,0.25129032258064515,65.38387096774194
1983-04,Historical,35.07666666666667,24.765,10.311666666666667,1.7633333333333334,59.467999999999996
1983-05,Historical,32.69870967741935,26.053870967741933,6.644838709677419,2.2964516129032257,71.46516129032258
1983-06,Historical,33.384,27.576,5.808,3.165,72.87899999999999
1983-07,Historical,32.34516129032258,26.875806451612902,5.469354838709677,5.729032258064516,78.4841935483871
1983-08,Historical,30.370645161290323,25.918709677419354,4.451935483870969,11.45483870967742,86.98903225806451
1983-09,Historical,30.27466666666667,25.136000000000003,5.138666666666666,1.7766666666666668,85.758
1983-10,Historical,30.72193548387097,24.164193548387097,6.557741935483872,2.5945161290322583,77.39774193548386
1983-11,Historical,29.717,21.128666666666668,8.588333333333331,2.070333333333333,66.35933333333334
1983-12,Historical,26.107096774193547,14.780645161290321,11.326451612903226,0.44870967741935486,56.362258064516126
1984-01,Historical,26.121935483870967,13.394516129032258,12.727419354838709,0.028064516129032258,50.516129032258064
1984-02,Historical,29.797241379310346,15.751379310344829,14.045862068965517,0.001724137931034483,38.3351724137931
1984-03,Historical,33.501935483870966,20.26322580645161,13.238709677419354,0.0012903225806451613,56.718387096774194
1984-04,Historical,34.74133333333334,24.799666666666667,9.94166666666667,0.37399999999999994,61.95333333333333
1984-05,Historical,33.03677419354838,25.845161290322583,7.191612903225799,3.2467741935483874,71.85032258064517
1984-06,Historical,32.105333333333334,26.613666666666667,5.491666666666667,8.472,78.88666666666667
1984-07,Historical,30.634516129032257,25.486451612903227,5.148064516129029,8.850322580645162,84.60225806451614
1984-08,Historical,30.73677419354839,25.58677419354839,5.149999999999999,5.509677419354839,85.53
1984-09,Historical,29.794,24.790333333333333,5.003666666666668,7.912000000000001,84.42433333333334
1984-10,Historical,29.727096774193548,23.94451612903226,5.782580645161289,2.4248387096774193,82.89709677419354
1984-11,Historical,28.435333333333332,17.592333333333332,10.843,0.0,71.24033333333334
1984-12,Historical,26.289354838709677,14.911612903225807,11.37774193548387,0.04258064516129032,57.83322580645161
